mapping_version	row_key_v1	manifest_ordinal	canonical_row_rank	family_contract_display_id	backend	cell_storage_id	semantic_operation_id	isa_ordinal_or_scalar	backend_outcome	backend_na_reason	backend_evidence_anchor	direct_symbol	direct_symbol_storage_id	shared_kernel_id	kernel_owner_cell_key	kernel_owner_dependency_id	kernel_batch_display_id	kernel_batch_storage_id	evidence_batch_display_id	evidence_batch_storage_id
v1	rk-v1-2d7549c295ce262887bf7ca01be00b4c469cf9c4c81adec7aab3c10d46cef675	95	69	FC-v1-utf16-source	westmere	cell-v1-8fc0fb19559e1a5a6dadab199f3abfeb5c1871ed0188613496f45ea04722c98b	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3740									
v1	rk-v1-2d7549c295ce262887bf7ca01be00b4c469cf9c4c81adec7aab3c10d46cef675	95	69	FC-v1-utf16-source	haswell	cell-v1-06a02a497510a6ed6679328d32df998011b11dc3412eb8dc8eeb089040c912d5	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3740									
v1	rk-v1-2d7549c295ce262887bf7ca01be00b4c469cf9c4c81adec7aab3c10d46cef675	95	69	FC-v1-utf16-source	archsimd	cell-v1-96ba38d8b20a55b3d28cd55251ea4b51be73fbdb0db1f627a208660dbe36ab61	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3740									
v1	rk-v1-2d7549c295ce262887bf7ca01be00b4c469cf9c4c81adec7aab3c10d46cef675	95	69	FC-v1-utf16-source	neon	cell-v1-fe1b7e5cc39726d6c7cf8aa74bde7450847600d3c6589b10921d6c212b2dded7	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3740									
v1	rk-v1-b181cb4a2746cce5c240b6d444498f5d37d6c2f8f98d7ed0406b5fad3e0b070a	96	47	FC-v1-utf16-source	westmere	cell-v1-cba6c068db4b60f967ac8f291ea49f67ce2a0b37f04ed379d68c6e1c9f254d4e	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3773;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf32.cpp:1-1	utf32LengthFromUTF16LEWestmere	symbol-v1-aa008456f2e85f9f0721ed7767d2e27bf035efabab78aa9adc384c95efc3912e	shared-kernel-v1-82111954c4b6d94e3f0e79a1a82d8851bd093c691522486e6c9aa63ca9ce2d63	cell-v1-cba6c068db4b60f967ac8f291ea49f67ce2a0b37f04ed379d68c6e1c9f254d4e		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-02	batch-v1-f507acb68feacd62d95656066632ef952e03dd5219eea2a940dc00d4b9121fd5
v1	rk-v1-b181cb4a2746cce5c240b6d444498f5d37d6c2f8f98d7ed0406b5fad3e0b070a	96	47	FC-v1-utf16-source	haswell	cell-v1-2f5319af3d728e9ecd18cb3e4851e8e1f3dae98fe1e6727f6d536a2635f52abb	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3773;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf32.cpp:1-1	utf32LengthFromUTF16LEHaswell	symbol-v1-4763e7c192f496be145cd83c1d53b686d75f539073d3a1398a3413f563e2d296	shared-kernel-v1-002ebc09a170519543980c00ffa4752de06d32708bfc526428c5b3932713bd34	cell-v1-2f5319af3d728e9ecd18cb3e4851e8e1f3dae98fe1e6727f6d536a2635f52abb		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-02	batch-v1-98ce94838986347a0192dd207ffec4826ffe3995a50592d7a39a9d2d3dd0a69c
v1	rk-v1-b181cb4a2746cce5c240b6d444498f5d37d6c2f8f98d7ed0406b5fad3e0b070a	96	47	FC-v1-utf16-source	archsimd	cell-v1-99c54e7967fd90b8c273025a180c0728e1e00de8399809f00c58a1e2c17c044c	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; required primitives: endian u16 loads/swaps, surrogate carry, compare/narrow, UTF-8 table/shuffle/pack, pair combine/u32 widen, counts/first-error; available: archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	utf32LengthFromUTF16LEArchsimd	symbol-v1-d3f19381f7c28fd9d33316103c6b44e80975b6efdaaa617bdfbfb2e29aa28bbf	shared-kernel-v1-0ba20f3619590125bd76202acdd3789ea52ada39660b60091f2b32a82a1fc170	cell-v1-99c54e7967fd90b8c273025a180c0728e1e00de8399809f00c58a1e2c17c044c		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-02	batch-v1-59ed42e04d5b82c09e6d48103e34a0c2570bffa356bef821923a7f1300fb87cb
v1	rk-v1-b181cb4a2746cce5c240b6d444498f5d37d6c2f8f98d7ed0406b5fad3e0b070a	96	47	FC-v1-utf16-source	neon	cell-v1-10cd484dc8659a869caec76919c20645d76cda00056ea47cfd2e9e942fd41902	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3773;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf32.cpp:1-1	utf32LengthFromUTF16LENEON	symbol-v1-a97e84c46050ce7e2c8a59355517b713be3345809e2d1d0153209743cbb14a97	shared-kernel-v1-085fb6572eb93e249fdb940a784b8064376318877e969133589e20a7ab456ed9	cell-v1-10cd484dc8659a869caec76919c20645d76cda00056ea47cfd2e9e942fd41902		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-02	batch-v1-32db806ac4e31411241ece9c1e72b8ce0f36a478de342786a87b81b80e5ce7cc
v1	rk-v1-13fdf244ba31aed9abc8748be6d3e46983dae13415e7f0c437a2ae10a4751ac2	97	48	FC-v1-utf16-source	westmere	cell-v1-63559b10a965b2ddd2f2da16a59ad3f897707002a389ac639836284ab8110c75	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3807;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/sse_convert_utf16_to_utf32.cpp:1-1	utf32LengthFromUTF16BEWestmere	symbol-v1-7d54d249e7f1eb808796d1b1d15db7b430eff3a93ee53acdc1ff7aa4197dc67b	shared-kernel-v1-def9a0d62d461d778be9f81314f07a95fce546f3e7c1ad49073a8c34266e98f1	cell-v1-63559b10a965b2ddd2f2da16a59ad3f897707002a389ac639836284ab8110c75		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-02	batch-v1-f507acb68feacd62d95656066632ef952e03dd5219eea2a940dc00d4b9121fd5
v1	rk-v1-13fdf244ba31aed9abc8748be6d3e46983dae13415e7f0c437a2ae10a4751ac2	97	48	FC-v1-utf16-source	haswell	cell-v1-8760bc97c175e3fccf5abf0ace7a17dd6c0e24e75ab50e086fcd1dc91dceb6a2	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3807;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/avx2_convert_utf16_to_utf32.cpp:1-1	utf32LengthFromUTF16BEHaswell	symbol-v1-023e668338911e8bcd5bd11bb140fb9b5dd4fd3bb46bb7d2666b0a7378b2cc03	shared-kernel-v1-0e391aa02188bd4c0bbc847caf37c0a8de763ef6f9ef92919876a9946e7e1296	cell-v1-8760bc97c175e3fccf5abf0ace7a17dd6c0e24e75ab50e086fcd1dc91dceb6a2		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-02	batch-v1-98ce94838986347a0192dd207ffec4826ffe3995a50592d7a39a9d2d3dd0a69c
v1	rk-v1-13fdf244ba31aed9abc8748be6d3e46983dae13415e7f0c437a2ae10a4751ac2	97	48	FC-v1-utf16-source	archsimd	cell-v1-24b49e60f96b3b74eaf8468c22e5e1c96299ef6f107f588c2ee33749d801cfe0	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	utf32LengthFromUTF16BEArchsimd	symbol-v1-38e3e772fe0848e413361ad4a28e9bb37a2d7660e18c072ec1156159b0291a16	shared-kernel-v1-e235f9aaf6e85bd069c178af8284896c4975d0d6e4c305195e98f8657171ea52	cell-v1-24b49e60f96b3b74eaf8468c22e5e1c96299ef6f107f588c2ee33749d801cfe0		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-02	batch-v1-59ed42e04d5b82c09e6d48103e34a0c2570bffa356bef821923a7f1300fb87cb
v1	rk-v1-13fdf244ba31aed9abc8748be6d3e46983dae13415e7f0c437a2ae10a4751ac2	97	48	FC-v1-utf16-source	neon	cell-v1-51d319d473499c3f7105fe2c8cec0bed6efffc44279b81c7d03be9204d06c6a8	op-v1-6eea92180fce34d88c932293380df3d76d366c3edd7e0ec5957e9ab46316c226	15	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3807;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/arm_convert_utf16_to_utf32.cpp:1-1	utf32LengthFromUTF16BENEON	symbol-v1-2057c9d05c02920fbf193ce97315cadbc92c2cc0113fb6e77064e9fdbb122efb	shared-kernel-v1-3f1110213e54e9e3df7b1e7b203a1d04ed24333053704e8e243ffbad1a6b29f4	cell-v1-51d319d473499c3f7105fe2c8cec0bed6efffc44279b81c7d03be9204d06c6a8		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-02	batch-v1-32db806ac4e31411241ece9c1e72b8ce0f36a478de342786a87b81b80e5ce7cc
v1	rk-v1-989ea38c71bdbbb4fc8334a5538ef785c2f35e95fa599edff76a2ba498d1b5a5	98	76	FC-v1-utf16-source	westmere	cell-v1-6adc068594e1548a2536ce5f8a341ccbeaf541c25e29fb6d52516e1113e7067a	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3842									
v1	rk-v1-989ea38c71bdbbb4fc8334a5538ef785c2f35e95fa599edff76a2ba498d1b5a5	98	76	FC-v1-utf16-source	haswell	cell-v1-211350dd5df2e7c02b6f2eaeb2cdbb582ce763c380330c100e83ab660267ac2e	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3842									
v1	rk-v1-989ea38c71bdbbb4fc8334a5538ef785c2f35e95fa599edff76a2ba498d1b5a5	98	76	FC-v1-utf16-source	archsimd	cell-v1-dcc2bb5d683a08d8c8ff994ea286a8e81be8bb10e46f715d31e3cbe6b9275550	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3842									
v1	rk-v1-989ea38c71bdbbb4fc8334a5538ef785c2f35e95fa599edff76a2ba498d1b5a5	98	76	FC-v1-utf16-source	neon	cell-v1-e2117dddcf1fdad534dc736639a16f169aa802dc5805d37a57ae426c20f4b541	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	not_applicable	native_wrapper_delegates_explicit_endian	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3842									
v1	rk-v1-b8956cd7054389f907740438f5326fbfc5061d813dfb885a35a2d8abfe679a4b	99	66	FC-v1-utf16-source	westmere	cell-v1-733cb32c33c036cf5c82d072f353973bf949c862c3c49c0832ed72f03696aafc	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3873;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/implementation.cpp:1-1	countUTF16LEWestmere	symbol-v1-07f71c7de5a62aaff552e1d763ed6aa1c0289df8c50da8abad451b697affba1d	shared-kernel-v1-f8e02c9e2d47b5c7237063fc89f8b1372bd683d7a11dddef2871ebca1c4c3ac8	cell-v1-733cb32c33c036cf5c82d072f353973bf949c862c3c49c0832ed72f03696aafc		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-03	batch-v1-2cae14014b45b293acc1f342d93d250be65ea0ece673fa56cfeea93481c916d2
v1	rk-v1-b8956cd7054389f907740438f5326fbfc5061d813dfb885a35a2d8abfe679a4b	99	66	FC-v1-utf16-source	haswell	cell-v1-9e3cda4c011ba64816603759c406109ebd9b6bba5f17e73ea45704f6095fb7db	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3873;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/implementation.cpp:1-1	countUTF16LEHaswell	symbol-v1-385cabd66e7f5c2a62b3a3769fe918cce21a222d4edc01f75156edaa10b8ce1e	shared-kernel-v1-737e72127bab85a06b1c937b34f6d06cc82f81346b0678fb65b10cb4d3daff2a	cell-v1-9e3cda4c011ba64816603759c406109ebd9b6bba5f17e73ea45704f6095fb7db		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-03	batch-v1-b57f4f09ec0b27dc9d964f6b036f80a9f36eccf55997e543d6a594b64d44960c
v1	rk-v1-b8956cd7054389f907740438f5326fbfc5061d813dfb885a35a2d8abfe679a4b	99	66	FC-v1-utf16-source	archsimd	cell-v1-efea2f38cf70ec109af11cbe2eecd032322df83685bf37c27a1a3a40f33d5ce3	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	countUTF16LEArchsimd	symbol-v1-ad6314cab882e76c89642e9310d37c36f2b64ece9adfde463122992bd81ffe00	shared-kernel-v1-36d7f32dd805f8702a076831ceb30ceb56f929d0659459a59459e4e8311da2f0	cell-v1-efea2f38cf70ec109af11cbe2eecd032322df83685bf37c27a1a3a40f33d5ce3		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-03	batch-v1-5ead3d4d2d4992f7f4261c62c0ca0f7dc1f7de286688c9f4e4d0b24716fdaf70
v1	rk-v1-b8956cd7054389f907740438f5326fbfc5061d813dfb885a35a2d8abfe679a4b	99	66	FC-v1-utf16-source	neon	cell-v1-94e813a34dcfc83647bfa65900e86be2b6f33360a91dac488c1020c4d0dcdacb	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3873;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/implementation.cpp:1-1	countUTF16LENEON	symbol-v1-dc9e012c6d2d2c07b244b06566977b17955e00b9e101d6b4a8c2dc177b8b8698	shared-kernel-v1-4146dfeb133f1f4bdba6301bcdd316a671c990d79b0ed77088dced7b3cb08f04	cell-v1-94e813a34dcfc83647bfa65900e86be2b6f33360a91dac488c1020c4d0dcdacb		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-03	batch-v1-2b14dc02005e1f286fe8248f71d3974a8c3819b342d65b47e788e2b12875653c
v1	rk-v1-572016c90a1e54bdd49a85c57a26b1e407f3c9be0559fb395c62c4b6ee197679	100	67	FC-v1-utf16-source	westmere	cell-v1-1e2862eed8a7d9ea5cc628497cb0a97a7c7af026eb1aa93479532b4fc615179d	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3904;611becc2a08c27a4edc77d9a45ff74c97130129b:src/westmere/implementation.cpp:1-1	countUTF16BEWestmere	symbol-v1-7b0b26f64d1c80019db2226b00e4885b534025cf81c48441b2dc4c217ee8dad9	shared-kernel-v1-b4345eb2883dcc7923cea49da2054faf7948001d0b8e492b669ce3be0bec353a	cell-v1-1e2862eed8a7d9ea5cc628497cb0a97a7c7af026eb1aa93479532b4fc615179d		KB-v1-FC-v1-utf16-source-westmere-01	batch-v1-8ac1e06fbe7b0d6d9acd7feef54aa06d45269dfbc52a2ce7402cc1fafe2c61a9	EB-v1-KB-v1-FC-v1-utf16-source-westmere-01-03	batch-v1-2cae14014b45b293acc1f342d93d250be65ea0ece673fa56cfeea93481c916d2
v1	rk-v1-572016c90a1e54bdd49a85c57a26b1e407f3c9be0559fb395c62c4b6ee197679	100	67	FC-v1-utf16-source	haswell	cell-v1-dd21c7359163303f20cae5413b9d860b1afba64a0eef1233d00289b9250f9086	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3904;611becc2a08c27a4edc77d9a45ff74c97130129b:src/haswell/implementation.cpp:1-1	countUTF16BEHaswell	symbol-v1-2199dad45e1e830334dd39d98ea9ce7b1d0239cd2e19ea24518ff29bb4b374b6	shared-kernel-v1-66c66904a4af4b55b885137a0bfa4102e59bc17685a2a76e3efa89b7bb298dde	cell-v1-dd21c7359163303f20cae5413b9d860b1afba64a0eef1233d00289b9250f9086		KB-v1-FC-v1-utf16-source-haswell-01	batch-v1-ec2f5d52cd3a97ee4c890ab940dfd992445655a453f7276d8bac3917ff81a9bd	EB-v1-KB-v1-FC-v1-utf16-source-haswell-01-03	batch-v1-b57f4f09ec0b27dc9d964f6b036f80a9f36eccf55997e543d6a594b64d44960c
v1	rk-v1-572016c90a1e54bdd49a85c57a26b1e407f3c9be0559fb395c62c4b6ee197679	100	67	FC-v1-utf16-source	archsimd	cell-v1-b8dab296367baef8d3d4516cae7beb4787c05fdafe48c4d9acba0a914217ecae	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		simd/archsimd Go 1.26.5:FC-v1-utf16-source audit row; archsimd/ops_amd64.go:Load,Store,Shuffle,And,Or,Xor; archsimd/compare_gen_amd64.go:Equal,LessThan; archsimd/maskmerge_gen_amd64.go:Mask	countUTF16BEArchsimd	symbol-v1-ca9265c95f25b2c9eb1c4290e12fe8abdea2877da05ed9b0dbba7f6fc4b922bd	shared-kernel-v1-08c4b9f0d05ac7d8a95245cbfb4c4e7a7e78a491b2ee2e125663f51ed73fa6bc	cell-v1-b8dab296367baef8d3d4516cae7beb4787c05fdafe48c4d9acba0a914217ecae		KB-v1-FC-v1-utf16-source-archsimd-01	batch-v1-24a2f41bf855af128ec8e1e690c8f977fe942bd66eedc73214cb5db9ecd946f6	EB-v1-KB-v1-FC-v1-utf16-source-archsimd-01-03	batch-v1-5ead3d4d2d4992f7f4261c62c0ca0f7dc1f7de286688c9f4e4d0b24716fdaf70
v1	rk-v1-572016c90a1e54bdd49a85c57a26b1e407f3c9be0559fb395c62c4b6ee197679	100	67	FC-v1-utf16-source	neon	cell-v1-c306ef3408feea85f4aae92914a88e237a9c5192639db8bf11a2ea0676785fc3	op-v1-f16145af648802b565b96f95a0b48d81e4b24c8a3e638548cb6d147d331ebf1b	19	eligible		611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:3904;611becc2a08c27a4edc77d9a45ff74c97130129b:src/arm64/implementation.cpp:1-1	countUTF16BENEON	symbol-v1-3f4d30f592e0b55df8cff496180ca7eabb7e2557d1d1541d41f842d40b68a520	shared-kernel-v1-3a695b92b844d66234555a515c44b5595fe8359e4b60610f32b14a4999a271c5	cell-v1-c306ef3408feea85f4aae92914a88e237a9c5192639db8bf11a2ea0676785fc3		KB-v1-FC-v1-utf16-source-neon-01	batch-v1-b4d3e712f8dc898225dae4fa632a4c9d453ec6325eaba7443241e45c89b6efc7	EB-v1-KB-v1-FC-v1-utf16-source-neon-01-03	batch-v1-2b14dc02005e1f286fe8248f71d3974a8c3819b342d65b47e788e2b12875653c
v1	rk-v1-25e033ef77ccc3e63c07ac741076ce1d84aa0a3ba6092aa340f75360014b4a9d	101	61	FC-v1-utf16-source	westmere	cell-v1-2c4d890c856dd837a51abe1da0939ec58022c5e24e12b3e63b687f77123c89eb	op-v1-dc41a17a7b88b99d47b14b848d1618d5bf37e67059c01353f855183488b599de	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4002									
v1	rk-v1-25e033ef77ccc3e63c07ac741076ce1d84aa0a3ba6092aa340f75360014b4a9d	101	61	FC-v1-utf16-source	haswell	cell-v1-a672609553186588746101bc69c5c38cd8bd562bf173380d26a2a29d7d376a4a	op-v1-dc41a17a7b88b99d47b14b848d1618d5bf37e67059c01353f855183488b599de	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4002									
v1	rk-v1-25e033ef77ccc3e63c07ac741076ce1d84aa0a3ba6092aa340f75360014b4a9d	101	61	FC-v1-utf16-source	archsimd	cell-v1-8cef601946dd0e02b3af42c0fa10942c6ef7ab346caa79ed4bb2f2f383ee1fd5	op-v1-dc41a17a7b88b99d47b14b848d1618d5bf37e67059c01353f855183488b599de	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4002									
v1	rk-v1-25e033ef77ccc3e63c07ac741076ce1d84aa0a3ba6092aa340f75360014b4a9d	101	61	FC-v1-utf16-source	neon	cell-v1-f5d7aa4a82f8b30d281f304e952a1eaa26c9872234488f71ab298a03ca6bacc9	op-v1-dc41a17a7b88b99d47b14b848d1618d5bf37e67059c01353f855183488b599de	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4002									
v1	rk-v1-816fabaa7b64ee597f682171467fa59e0bb120a20c806dc2336a281f17cfe3a0	102	60	FC-v1-utf16-source	westmere	cell-v1-9bdd26bd00b416914e3866988f2ffa8376e83c7096c4fcf964eb8e33ff026dab	op-v1-db895b918af754a72740e0d39bcb22e552c6b7115846d5ebbb3a3db38686e00f	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4034									
v1	rk-v1-816fabaa7b64ee597f682171467fa59e0bb120a20c806dc2336a281f17cfe3a0	102	60	FC-v1-utf16-source	haswell	cell-v1-f61d8f6ce53aa860158857ddd2f1bf6b9882f78185b76d44c31ddd9d9f3a6030	op-v1-db895b918af754a72740e0d39bcb22e552c6b7115846d5ebbb3a3db38686e00f	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4034									
v1	rk-v1-816fabaa7b64ee597f682171467fa59e0bb120a20c806dc2336a281f17cfe3a0	102	60	FC-v1-utf16-source	archsimd	cell-v1-eb221c1184aed75589dfdda3dfda65942a55daa1967e9e8a961a1825fb5f748d	op-v1-db895b918af754a72740e0d39bcb22e552c6b7115846d5ebbb3a3db38686e00f	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4034									
v1	rk-v1-816fabaa7b64ee597f682171467fa59e0bb120a20c806dc2336a281f17cfe3a0	102	60	FC-v1-utf16-source	neon	cell-v1-e573d310e3f2725b774946395fb35356b5ceb491ec42758d00d2a379a9e13155	op-v1-db895b918af754a72740e0d39bcb22e552c6b7115846d5ebbb3a3db38686e00f	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4034									
v1	rk-v1-733f4040d68277629ef333d777ae72a6b1247ff05b9ef3a873bf4fb443ff39e5	103	62	FC-v1-utf16-source	westmere	cell-v1-647bc408160ec399a1978ed321a6810ce912874e1722e42fd5541084cb172c6a	op-v1-e4854a45198c527dbf2b33fa8e7dcaf6d2498e92e94fefe3f94ccd9f97181b23	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4066									
v1	rk-v1-733f4040d68277629ef333d777ae72a6b1247ff05b9ef3a873bf4fb443ff39e5	103	62	FC-v1-utf16-source	haswell	cell-v1-c71b93dcb5071c8658cfdb0c98ea59b75f1ce9259396601c9b457e0402333fd2	op-v1-e4854a45198c527dbf2b33fa8e7dcaf6d2498e92e94fefe3f94ccd9f97181b23	scalar	not_applicable	primitive_gap	611becc2a08c27a4edc77d9a45ff74c97130129b:include/simdutf/implementation.h:4066									
